User,Comment,Date,Reply
https://www.tiktok.com/@zvir.11,"Сама найгірше що їв в Житті!!!
Краще стейк пожар!!!",Jul-31,0
https://www.tiktok.com/@kristii1309,"Соуса нет, суховато😏",Jul-28,0
https://www.tiktok.com/@maaykepostma0,Damn bro this looks delicious,Jun-19,0
https://www.tiktok.com/@stupopsbai,Death to brioche buns,08-Apr,0
https://www.tiktok.com/@smokeshowbourbon,Deep six the mustard. Damn.,Jun-19,0
https://www.tiktok.com/@user5465312223154,definitely yummy,07-Feb,0
https://www.tiktok.com/@chef_itb2,Dem gloves look like the fit like a lifestyle😂 iykyk😂😂,Jun-15,0
https://www.tiktok.com/@ttraumarosa,disfruta de tu huevo frito con micro organismos,Jul-25,0
https://www.tiktok.com/@nyxwantscerberus,Do we honestly need to be shown how to make a hamburger? 😂,Jun-19,0
https://www.tiktok.com/@garrewkdqj4,do you want a cookie 🍪🍩 cause you can make a cheeseburger wow you're amazing can you do a bowl of cereal next,Jun-16,0
https://www.tiktok.com/@eos2010,does anybody like relish anymore,Jun-15,0
https://www.tiktok.com/@megwehmegweh,Does it come with a defibrillator?,Jul-25,0
https://www.tiktok.com/@kensea13,doesn't need an egg,07-Jul,0
https://www.tiktok.com/@macantaya1,Don’t trust anyone who put mayo on a ketchup bottle,Jun-15,0
https://www.tiktok.com/@hiiii12345678906,Don’t wreck the bun,Jun-15,0
https://www.tiktok.com/@sir.dingle2,Don't forget the pickles...🙏,Jun-29,0
https://www.tiktok.com/@absins35,double egg on mine please 💕,Jun-16,0
https://www.tiktok.com/@webby92,Double mustard was an odd choice. But it looks great,Jun-18,0
https://www.tiktok.com/@oliviabrooks000,Drooling here 🤤🤤,Aug-22,0
https://www.tiktok.com/@itzme478,"Dry, mayo on both sides not mustard for me.",Jun-16,0
https://www.tiktok.com/@pennstatefan2007,Dude just make a burger wtf is this,Jun-15,0
https://www.tiktok.com/@vioulletss,😂😂😂,07-Dec,0
https://www.tiktok.com/@tiana_91236,😂😂😂,Jul-23,0
https://www.tiktok.com/@fragilevi0lence,😔,Jun-17,0
https://www.tiktok.com/@raakeshpurmeswar,😋,08-Jul,0
https://www.tiktok.com/@user8222309248187,😋😋😋,Jun-18,0
https://www.tiktok.com/@19_xvl,😛,08-Apr,0
https://www.tiktok.com/@vivi750113,😁😁😁,Jul-27,0
https://www.tiktok.com/@brandonkwiyakawanji,😁😁😁,Jun-15,0
https://www.tiktok.com/@hnzhunne,😁😁😁,Jun-15,0
https://www.tiktok.com/@cuntdogg7,😁😁😁,Jun-15,0
https://www.tiktok.com/@kanizfatema5170,😁😁😁,Jun-18,0
https://www.tiktok.com/@daniellunamontiel,😍😍😍,Jun-17,0
https://www.tiktok.com/@marttihirvonen131,😳😳😳,08-Mar,0
https://www.tiktok.com/@thomas.panopoulos,😳😳😳,08-Apr,0
https://www.tiktok.com/@hossquatch,😳😳😳,Jun-15,0
https://www.tiktok.com/@armando.cisneros84,😳😳😳,Jun-15,0
https://www.tiktok.com/@sledziu_16,😳😳😳,Jun-18,0
https://www.tiktok.com/@kayulakatebe,😳😳😳,Jun-18,0
https://www.tiktok.com/@kenan.yildiz510,😳😳😳,Jun-18,0
https://www.tiktok.com/@gigi55texasoklahomagal,😳😳😳,Jun-17,0
https://www.tiktok.com/@user1189007902962,😳😳😳,Jun-16,0
https://www.tiktok.com/@oko2744,👍,08-Apr,0
https://www.tiktok.com/@amuqaj,👍👍👍,Jun-21,0
https://www.tiktok.com/@elias.tsoukas,👍👍👍,Jun-20,0
https://www.tiktok.com/@nagyiasef,👍🥰🥰,Jul-31,0
https://www.tiktok.com/@angelabellakita,👌👌👌,Jul-27,0
https://www.tiktok.com/@dogspigssheep,💯,Jun-15,0
https://www.tiktok.com/@user1991387012122,💯💯💯,Jun-16,0
https://www.tiktok.com/@nicolagrassi569,💪,08-Feb,0
https://www.tiktok.com/@seranohirschi887,💪well done💪,Aug-23,0
https://www.tiktok.com/@ivica819,🤤🤤,Jun-18,0
https://www.tiktok.com/@sakkos73,🥰,07-Aug,0
https://www.tiktok.com/@user7115323435003,🥰🥰,Jun-17,0
https://www.tiktok.com/@haralambinikolov,🥰🥰🥰,Jul-26,0
https://www.tiktok.com/@sirkim,🥰🥰🥰,Jul-19,0
https://www.tiktok.com/@paijwbwnsopzudhsj,🥰🥰🥰,07-Jun,0
https://www.tiktok.com/@.mal_orie,🥰🥰🥰,07-Jul,0
https://www.tiktok.com/@timhinton74,🥰🥰🥰,07-Sep,0
https://www.tiktok.com/@ray.bassman8,🥰🥰🥰,Jun-15,0
https://www.tiktok.com/@duskcase,🥰🥰🥰,Jun-18,0
https://www.tiktok.com/@yaya73535,🥰🥰🥰,Jun-18,0
https://www.tiktok.com/@nael_adl13012,🥰🥰🥰,Jun-19,0
https://www.tiktok.com/@ckklweik52,🥰🥰🥰,Jun-19,0
https://www.tiktok.com/@ethanmclaren679,🥰🥰🥰,Jun-19,0
https://www.tiktok.com/@sebastianjurek16,🥰🥰🥰,Jun-18,0
https://www.tiktok.com/@wtuknwbtgrneggsnhm,🥰🥰🥰,Jun-16,0
https://www.tiktok.com/@fr_aaliyah,🥰🥰🥰,Jun-16,0
https://www.tiktok.com/@somedude258,🥵,07-Jun,0
https://www.tiktok.com/@thefatbuddha6,🥺🥺😝,07-May,0
https://www.tiktok.com/@quattronoob,🫡 .. 👍,Jun-26,0
https://www.tiktok.com/@comidabienargentina,🇦🇷,Jun-21,0
https://www.tiktok.com/@thorkium,🚨 Judgmental comment section alert 🚨,Jun-15,0
https://www.tiktok.com/@nollywoodseries20,🙂,Aug-13,0
https://www.tiktok.com/@goobdood,Eating a burger no honey mustard,Jun-25,0
https://www.tiktok.com/@nmbguy,Edible Art,Jun-15,0
https://www.tiktok.com/@picripromi,egg 🥚 pop 💀,Jun-19,0
https://www.tiktok.com/@fairy_darkie24,egg in burger ? are you insane ?,Jun-21,0
https://www.tiktok.com/@halilpasar8,Egg in the onion ring was a genius move,08-Jan,0
https://www.tiktok.com/@aubreyshubby,egg is amazing on a burger. unfortunately put four times as much mustard as should be on a burger and that is all you will taste now.,Jun-16,0
https://www.tiktok.com/@yuh_202,Egg on a burger 🍔 🥰,Jun-16,0
https://www.tiktok.com/@tnelson848,"egg, onion, tomato, lettuce, mustard, mayo, pickles, cheese, toasted bun. 10\10, bonus points for no ketchup.",Jun-16,0
https://www.tiktok.com/@tonny.halffinger,eggburger,Jul-26,0
https://www.tiktok.com/@killtheradd2,Egg😂😂😂😂😂😂😂,07-Jul,0
https://www.tiktok.com/@stylish_man84,egg😱,Jun-19,0
https://www.tiktok.com/@aldgnmnm,Egg😳,Jun-25,0
https://www.tiktok.com/@darthbane_36,Eggs and mayo dont belong a burgers,Jun-30,0
https://www.tiktok.com/@jfrozo,eggs do not belong on burgers 🤢,07-May,0
https://www.tiktok.com/@cinbear23,Eggs don’t belong on hamburgers.,Jun-17,0
https://www.tiktok.com/@welddaddy848,eggs don't belong on burgers,Jun-16,0
https://www.tiktok.com/@sanko6723,Eggs on burger 😭,Jun-18,0
https://www.tiktok.com/@ryderminayapaz,El hueco está demas,Jun-19,0
https://www.tiktok.com/@goodbeecontrols,elegance,Jun-17,0
https://www.tiktok.com/@ovriec,Elegant Burger,Jul-15,0
https://www.tiktok.com/@jjeniioow,enak kayanya deh,Jul-21,0
https://www.tiktok.com/@unixm9,Enaknya,Jun-19,0
https://www.tiktok.com/@me343944,End result was great but I have a few suggestions on your burger patty cooking method,Jun-16,0
https://www.tiktok.com/@user1993010562,"Es kann doch jeder auf seinen Burger machen was er/sie möchte, wieder die Tomatenpolizei hier in den Kommentaren",Jul-30,0
https://www.tiktok.com/@eddieeagle612,Everybody has their own idea of what makes a perfect burger 🍔,Jun-15,0
https://www.tiktok.com/@noodles1541,Everyone talking about leaving the egg out of the burger but I want the yolk runny,Jun-15,0
https://www.tiktok.com/@mcsnackin,Everyone talking about the lettuce and tomato where the FF is the seasoning on the meat??,Jun-16,0
https://www.tiktok.com/@baggest8,everyone’s dead now,Jun-16,0
https://www.tiktok.com/@lepetitbarth,Everything was okay until he puts the pickles,Jun-16,0
https://www.tiktok.com/@jeffycease,Exactly…Ketchup doesn’t go on a burger,Jun-15,0
https://www.tiktok.com/@josezamarripa1,Expert culinary artist here ... here for the expert opinions... I mean comments lol,Jun-16,0
https://www.tiktok.com/@christoper_c_5_h,fancy one for sure,07-Oct,0
https://www.tiktok.com/@user9433736783722,favoloso con guanti e posate❤️,Jun-19,0
https://www.tiktok.com/@atomfusion99,For love of the Devil put a dolop of chillies,Jun-17,0
https://www.tiktok.com/@piotrks._.777,"for me, it would be Perfect without egg, i have eggs in burgers",Jun-21,0
https://www.tiktok.com/@we_20_the_19_champs,forgot the ketchup!,Jun-16,0
https://www.tiktok.com/@butterball_19,fried egg on a burger here in my part of NY makes it a moose burger,Jun-16,0
https://www.tiktok.com/@tastybedsores,"Fry the burger in a lil mustard, you'll thank me later",Jun-16,0
https://www.tiktok.com/@maximemp82,Fuck my diet 🫣🤤🤤,Jun-18,0
https://www.tiktok.com/@wesleyfranks,Fuck pickles,Jun-16,0
https://www.tiktok.com/@beardedwonderous,get that nasty tomato off of it!!,Jun-15,0
https://www.tiktok.com/@chris_p_porkbelly,get that salad and tomato off there,Jul-29,0
https://www.tiktok.com/@lukeschulte26,GIMME,07-Apr,0
https://www.tiktok.com/@m3myself7,good ratio beef 👍👍,Jun-24,0
https://www.tiktok.com/@solo_dolo555,Gorgeous,07-Oct,0
https://www.tiktok.com/@silentstrker724,Great job bro,Jun-15,0
https://www.tiktok.com/@randycarver2,Great looking burger. And congrats on not wearing those stupid black gloves.,Jun-15,0
https://www.tiktok.com/@newacgssy7d,GREAT! A MUSTARD SANDWICH! 😂,Jun-15,0
https://www.tiktok.com/@umairillahi,Hardee's,Jun-21,0
https://www.tiktok.com/@jonnyray12,Hate when they smash all the flavor out the burger,Jun-16,0
https://www.tiktok.com/@hsahotvue5l,health bites showing a burger?? 🤔,Jun-21,0
https://www.tiktok.com/@vinopajot3m,Heat up those pickles!!! 🤮,Jun-18,0
https://www.tiktok.com/@xer98,Hold the lettuce please,Jun-16,0
https://www.tiktok.com/@debognz,Hold the pickles and the mustard,Jun-24,0
https://www.tiktok.com/@joeyg357,Honestly probably the best I’ve seen putting a fried egg on a burger. Idk after you bite in but it always goes everywhere,Jun-16,0
https://www.tiktok.com/@randomgamer686,hope you changed that glove after touching the raw patty before handling the burger smasher. cross contamination with everything else.,Jun-16,0
https://www.tiktok.com/@dowsah1,How can i bite?😂😂😳,07-Jun,0
https://www.tiktok.com/@luke_5519,how much mayo did you not put on that burger,07-Dec,0
https://www.tiktok.com/@skippy_dooo,how to consume?,Jun-17,0
https://www.tiktok.com/@mhink23,How to make an “American” cheeseburger via by how the rest of the world thinks it is.,Jun-15,0
https://www.tiktok.com/@tonypajamas412,How to ruin a cheeseburger in 5 easy steps:,Jun-15,0
https://www.tiktok.com/@itshamza5908,how's this is unhealthy,Jun-19,0
https://www.tiktok.com/@i_am_brainrotted_asf,i am proud of what you have gave me.,08-Jul,0
https://www.tiktok.com/@farklepoon,I can has?,07-May,0
https://www.tiktok.com/@arch.angel341,I didnt know we could make it like that,07-Sep,0
https://www.tiktok.com/@moebob_11,I don’t get egg on burgers. I thought it changed the taste too much,07-May,0
https://www.tiktok.com/@greater.german.re,"I don't like pickles, I'll remove it on every burgers",07-Sep,0
https://www.tiktok.com/@selfloveandserenity,I dont like that you made the egg first. I like my egg a bit runny,07-Jun,0
https://www.tiktok.com/@sweetcupncake,I feel like I just watched SpongeBob tuck in his krabby patty pickles in an epic showdown with king Neptune…,Jun-15,0
https://www.tiktok.com/@riiitaco,I guess the mayo is extra charge,Jun-15,0
https://www.tiktok.com/@tytnwilson,I hate how yall flip the burger and instantly put the cheese on i flip mine at least 2 times for each side,Jun-15,0
https://www.tiktok.com/@steeler407,I hate pressed meat! You are drying out the meat! Let it cook!,Jun-15,0
https://www.tiktok.com/@p0st_m0l0ney,I know the Krabby Patty recipe when I see it.😏,Jun-16,0
https://www.tiktok.com/@user6286829874999,I like the burger presser condom,Jun-15,0
https://www.tiktok.com/@the.awful.truth7,I like this Picasso!,Jun-18,0
https://www.tiktok.com/@252faiz,"I love burger very much..
swear to god",07-Jun,0
https://www.tiktok.com/@noelayalaotero,I love burgers!! Great video,Jun-15,0
https://www.tiktok.com/@beehaepy,I need more cheese🧀🍔,07-Sep,0
https://www.tiktok.com/@richie.tunewriter,I need tomato sauce.,Jun-16,0
https://www.tiktok.com/@javinavar65,I prefer my egg yolk runny,Jun-15,0
https://www.tiktok.com/@sigma.male93,"i saw it only in ads,bruh.😭",07-Dec,0
https://www.tiktok.com/@ballzsqueezer,i think im in love,08-Feb,0
https://www.tiktok.com/@rjursk,I thought the wax paper to press the patty was a weird cheese for a sec,08-Feb,0
https://www.tiktok.com/@markpreston471,I wanna burger now,Jun-18,0
https://www.tiktok.com/@algeria6813,i want 4 thanks 😁,08-Apr,0
https://www.tiktok.com/@kat.niss50,I want my burger like this,07-Jun,0
https://www.tiktok.com/@kenhong04,I was done as soon as the yolk broke. Sorry.,Jun-16,0
https://www.tiktok.com/@jefaztheace1976,I was salivating all over this clip 🤤🤤🤤,Jun-16,0
https://www.tiktok.com/@goodgreif007,I was with you until you put mustard on it.,Jun-15,0
https://www.tiktok.com/@laura.jenkins63,I was with you until you put veggies on the bottom,Jun-15,0
https://www.tiktok.com/@chrifould4,I would not have thought making burger could be so aesthetical ! happy you !,08-Aug,0
https://www.tiktok.com/@user488409796,"I would’ve had mine already made, ate it and washed the dishes by the time this burger was made lol 😂",Jun-16,0
https://www.tiktok.com/@swannayeahyeah,I’d bya for putting that egg on my burger,Jun-19,0
https://www.tiktok.com/@angry_ant0,I’d eat it.,Jun-16,0
https://www.tiktok.com/@302fox,I’d fuck with it,Jun-15,0
https://www.tiktok.com/@semsterems,I’ll take 2,Jun-15,0
https://www.tiktok.com/@shrrrrrrry28,I’m drooling,Jun-16,0
https://www.tiktok.com/@youdontknowme010101,I’m just glad when you squished the patty down that you didn’t push it down so much that when it cooks all is left is two microscopic molecules of patty left,Jun-17,0
https://www.tiktok.com/@m_3_11.2,I’m so hungry rn,Jun-16,0
https://www.tiktok.com/@samhydedidnothing,I’m so tired of smash burgers and egg on everything,Jun-16,0
https://www.tiktok.com/@bellaswanry,Idk about Ya'll ts look delicious,07-Mar,0
https://www.tiktok.com/@rog9377,"if i see a title ""making a cheeseburger"" and then I see an egg, I move on",Jun-16,0
https://www.tiktok.com/@aroenbechan,if you want to make a cheeseburger use CHEESE amd no plastic cheeselike crap,Jun-15,0
https://www.tiktok.com/@allweneed.bella,"If you would’ve tucked the pickles in with the cheese, it would’ve been a Krabby Patty. But you didn’t tuck them in, just left them out cold on top of their cheese blanket 😭",Jun-16,0
https://www.tiktok.com/@user3908112715540,Il sale sul pomodoro!!!,08-Jan,0
https://www.tiktok.com/@mattwantland,"I'll take one, no tomato please.",Jun-16,0
https://www.tiktok.com/@koreanenginerd,I'll take two please,Jun-15,0
https://www.tiktok.com/@dealdoesarebig,im making LOVE with you gng,Aug-21,0
https://www.tiktok.com/@gbsoar25,IM SO HUNGRY!!,Jun-18,0
https://www.tiktok.com/@tee_weezy007,Imma eat dat,Jun-16,0
https://www.tiktok.com/@z15elite,In Mexico the take the word Hamburger literally and add Ham to it 😳,Jun-16,0
https://www.tiktok.com/@kaaaaarl89,in the Red bottle is Mayo 😳,Jun-18,0
https://www.tiktok.com/@sweet.jonathan433,Incredible 🤩,4 h yang lalu,0
https://www.tiktok.com/@janetclaris,is that a krabby party🤗,Jul-21,0
https://www.tiktok.com/@pintins_papa,is that a royale with cheese? 🤣,Jun-15,0
https://www.tiktok.com/@naseemamohamed195,It looks delicious.,07-Sep,0
https://www.tiktok.com/@nick_raffe,It looks really delicious! 👌🏻,Jun-18,0
https://www.tiktok.com/@powerbydesign22,"it looks so delicious, im drooling 🤤",07-Aug,0
https://www.tiktok.com/@e_n07xd,It looks so tasty,Jun-18,0
https://www.tiktok.com/@ithoughtunoo,It really didn’t need the egg 😏,Jun-16,0
https://www.tiktok.com/@giansoyeu2,it so peacful,08-Mar,0
https://www.tiktok.com/@alrighty207,It will never look this good during a rush though 😭✌️,Jun-18,0
https://www.tiktok.com/@ari.mori3,It’s a krabby patty!!,Jun-17,0
https://www.tiktok.com/@marvinpalmao,It’s beautiful,Jun-16,0
https://www.tiktok.com/@mikestewart1000,"It’s way too much mustard. Everything else looks good, though. I’m always down for an egg on the burger.",Jun-16,0
https://www.tiktok.com/@billliantonio,Its upside down,Jun-17,0
https://www.tiktok.com/@musdaloose_tcg,"it's, Bread, Spread,Meat , then you put the veggies",Jun-16,0
https://www.tiktok.com/@csakebon,J’en veuxxxxxx 😊,07-Aug,0
https://www.tiktok.com/@abdouboukadda,jolie burger,08-Feb,0
https://www.tiktok.com/@markymark19666,Just bloody perfect 100%👍,Jul-25,0
https://www.tiktok.com/@danzan1212,Just to be devoured in 3bites🙏,Jun-18,0
https://www.tiktok.com/@user67570934979962,K,Jun-19,0
https://www.tiktok.com/@piya.g.3,ketchup,Jul-27,0
https://www.tiktok.com/@chandlerfirewood,Ketchup,Jun-16,0
https://www.tiktok.com/@disasterlah0,Ketchup??,Jul-18,0
https://www.tiktok.com/@peyton_franklin29,Krabby patty,Jun-29,0
https://www.tiktok.com/@ky13ph.official.7,Krabby Patty,Jun-18,0
https://www.tiktok.com/@dontaletes,Krabby patty 😁,Jun-16,0
https://www.tiktok.com/@s_srizz,Krusty krab,Jun-16,0
https://www.tiktok.com/@user55363486,"L&T should be on top, not bottom.",Jun-15,0
https://www.tiktok.com/@tuerkas5756,las hamburgueserias no se enteran que ese pan no es el adecuado...,Jul-26,0
https://www.tiktok.com/@benchtrio0424,Leave the egg and veggies off ew,Jun-15,0
https://www.tiktok.com/@victoriamariepayne,Let it cook,Jun-14,0
https://www.tiktok.com/@xl__2023,Let the arguments begin,Jun-16,0
https://www.tiktok.com/@shannonjamesobrien,Lettuce and tomato do not belong on a cheese burger,Jun-16,0
https://www.tiktok.com/@derrickgault,"Lettuce and tomatoe go on top, just saying. The burger will cook them otherwise.",07-Jan,0
https://www.tiktok.com/@chico_786,Lettuce and tomatoes a no no…pickles and onions absolutely,Jun-17,0
https://www.tiktok.com/@hold.the.ayo,Lettuce On Top,Jun-15,0
https://www.tiktok.com/@obsess71,like mcdolds,Jul-27,0
https://www.tiktok.com/@stevia6669,"Like that onion egg trick, gunna try it later",Jun-15,0
https://www.tiktok.com/@auragami42,liked within the first 3 seconds ✅️unliked when you started to smash it✅️reliked it when you stopped the smash ✅️,Jun-16,0
https://www.tiktok.com/@mufinman579,Looked good untill you started putting all that sickly sauces on it,Jun-16,0
https://www.tiktok.com/@simplelife_love,Looks amazing,Jun-16,0
https://www.tiktok.com/@zenith__media,looks amazing but why is mayo in the ketchup bottle,Jun-18,0
https://www.tiktok.com/@justatdude,Looks beautiful but only if there was no tomato,Jun-17,0
https://www.tiktok.com/@pheebs8252,looks buss,Jul-20,0
https://www.tiktok.com/@lasttycoonlegacy,Looks delicious,Jul-31,0
https://www.tiktok.com/@mintox71,Looks delicious,Jun-17,0
https://www.tiktok.com/@brandiethatfinegrl,Looks delicious but the way the mayo was in a tiny little dot pmo,Jun-16,0
https://www.tiktok.com/@wingdingking,"looks fantastic. but that lettuce is for presentation, give me a classic iceberg please.",Jun-15,0
https://www.tiktok.com/@nnmhd,looks fire tbh,Jul-17,0
https://www.tiktok.com/@thejman06,looks good,Jun-16,0
https://www.tiktok.com/@galaxyflux,looks good but why the egg,Jun-16,0
https://www.tiktok.com/@one.chicago8,LOOKS GOOD BUT WITHOUT THE EGG AND MAYO.,Jun-16,0
https://www.tiktok.com/@neezusn,Looks great but no Mayo and mystery sauces 🤢,Jun-16,0
https://www.tiktok.com/@kk31038,looks great🥰🥰🥰👍,Jun-19,0
https://www.tiktok.com/@legend_kill3r1,looks like a crabby patty with egg,Jun-23,0
https://www.tiktok.com/@ayomizz22,looks like a Krabby patty,Jun-16,0
https://www.tiktok.com/@dark.dan19,Looks like emoji 🍔,Jun-18,0
https://www.tiktok.com/@imal091,Looks only BUT I still prefer RAMLY BURGER. THE BEST,Jul-14,0
https://www.tiktok.com/@rich.of.nh,Looks pretty good,Jun-16,0
https://www.tiktok.com/@annobb231,"Looks very good, BUT tomato needs salt.",Jun-18,0
https://www.tiktok.com/@higuruma_mylov,los microplasticos,Jul-23,0
https://www.tiktok.com/@67mike,Lose the tomato,Jun-18,0
https://www.tiktok.com/@cincy5134,Lost me at the egg. 🫣😖,Jun-16,0
https://www.tiktok.com/@cowb3llf3v3r,Lost me on using tiny tongs to remove the paper from the smashed burger. Why couldn’t you just use your fingers? Same thing with the tomato.,Jun-15,0
https://www.tiktok.com/@span.the.man,lost me when the egg yolk split 😭,Jun-19,0
https://www.tiktok.com/@the.chad93,Lost me with the hot pickles,Jun-19,0
https://www.tiktok.com/@juic3fbgg,Lost me with the kosher pickles.,Jun-18,0
https://www.tiktok.com/@ballwin63021,lovely,Jun-17,0
https://www.tiktok.com/@zxinfr,Lwk,Jun-21,0
https://www.tiktok.com/@ad79xo,Makin Beese Churger,Jun-15,0
https://www.tiktok.com/@israelcatano5,making an upside down cheeseburger,07-Jul,0
https://www.tiktok.com/@paiminimpact,"man : Kitty you can have cheese burger
kitty : MUUAAARRGGHHH",Jul-15,0
https://www.tiktok.com/@halenakhaira4,mana cili sos tak sah ni,Jul-27,0
https://www.tiktok.com/@bannedisback2,Marre des smashs,08-Apr,0
https://www.tiktok.com/@adriancojocaru76,masterful,07-Jan,0
https://www.tiktok.com/@roryfitzsimmons75,"mate, you left the rock hard center of the tomato in there tsk tsk",Jun-16,0
https://www.tiktok.com/@gordo.polo,Maybe its just me but if I reach for a RED condiment bottle and if anything other than Ketchup or Hot sause comes out....Im pissed...burger looks great tho,Jun-16,0
https://www.tiktok.com/@jtriesthings,Mayo in the ketchup bottle is wild work,Jun-15,0
https://www.tiktok.com/@k7l316,Mayo is snot.,07-Aug,0
https://www.tiktok.com/@waynedmilligan,Mayo? Shame on you,Jun-15,0
https://www.tiktok.com/@ririvalora,me gusta,Aug-25,0
https://www.tiktok.com/@giuseppepatane5,Meraviglioso,Jun-24,0
https://www.tiktok.com/@kevo6789,Mf did u just use a mixing spoon to spread sauce on a bun,Jun-16,0
https://www.tiktok.com/@mauimernaid,Minus the egg.,Jun-15,0
https://www.tiktok.com/@not.easily.succumbed,Minus the mustard please. I’ll have 2.,Jun-17,0
https://www.tiktok.com/@gixxer2376,miss me wit that dollop of mayo 😳,Jun-16,0
https://www.tiktok.com/@larrysorchman,Missing the ketchup,Jun-16,0
https://www.tiktok.com/@pandu_3405,Mmm... bheese curger,07-Jun,0
https://www.tiktok.com/@xenogooner,mmmmm,Jun-15,0
https://www.tiktok.com/@playersurkea,More cheese or I won’t eat 👌,Jul-31,0
https://www.tiktok.com/@glorious.karma,More cheese please.,Jun-15,0
https://www.tiktok.com/@user71412692814374,"more mayo, delete the mustard and egg.",Jun-15,0
https://www.tiktok.com/@flyinryan699,mr. rogers wtf,07-Jun,0
https://www.tiktok.com/@danbarratt_onskye,"must be American mustard, if it were English it'd blow yer head off 😂🤣",Jun-21,0
https://www.tiktok.com/@cantstopscrolling4077,Mustard not required my good sir. Mayo on the salad side ketchup on meat side,Jun-16,0
https://www.tiktok.com/@harlemtoilestyleguy,mustard on eggs?,Jun-16,0
https://www.tiktok.com/@lorriemoreno65,Mustard on the meat side! 😂,Jun-15,0
https://www.tiktok.com/@fridapaulinaflores,MUSTARDDDDDDDDDDDDD,Jun-23,0
https://www.tiktok.com/@timbrown8170,My ass thinking that was premature provolone,Jun-15,0
https://www.tiktok.com/@jmjg285,My ideal From bottom to top: Bun - lettuce or tomatoes - cheese - beef/chicken - cheese - hash brown - sauce - lettuce - sauce,Jun-18,0
https://www.tiktok.com/@petervisserman,My mouth is not that big.😁,Jun-24,0
https://www.tiktok.com/@shelialove9,my mouth is open,Jun-15,0
https://www.tiktok.com/@akatosh96,с вас 30 долларов,Jun-17,0
https://www.tiktok.com/@seriousblack2011,"Nah, adding an egg is crazy work",Jun-17,0
https://www.tiktok.com/@muckymooncut,Nahh,Jun-16,0
https://www.tiktok.com/@rebekkaguigui,nakaka relax,07-Sep,0
https://www.tiktok.com/@bobbobbsen125,Nearly everything is better with an egg. Ramen. Burger. Pizza. All valid and good additions.,07-Jul,0
https://www.tiktok.com/@avanellope22,Neat,07-Apr,0
https://www.tiktok.com/@theoldredtoyota,"Need more pickles. Those look nice, but one bite snd entire thing slides off",Jun-16,0
https://www.tiktok.com/@soopnyc,Needs bacon but delicious,Jun-17,0
https://www.tiktok.com/@357dgg,Needs BBQ sauce,Jul-22,0
https://www.tiktok.com/@darrslink,needs more meat and less gunk,Jun-15,0
https://www.tiktok.com/@dacoopmyster,Needs more pickle,Jun-16,0
https://www.tiktok.com/@mjroth0,negative,Jun-15,0
https://www.tiktok.com/@peytonallenmusic,negative ahh comments,Jun-16,0
https://www.tiktok.com/@mynameisjbutcimwhitelol,Never got into the egg on the burger thing,Jun-16,0
https://www.tiktok.com/@spraylord220,nga that looks like a burgernator✌️😭,07-Jul,0
https://www.tiktok.com/@gic.m.c.bit,ngon thế,08-Aug,0
https://www.tiktok.com/@zaronarif159,nic,07-Jun,0
https://www.tiktok.com/@sam057596,nice burger,07-Nov,0
https://www.tiktok.com/@lipstitute,Nice job,Jun-16,0
https://www.tiktok.com/@kasterhrd,'nice job,08-Mar,0
https://www.tiktok.com/@solargodz,Nicely done,Jun-16,0
https://www.tiktok.com/@chicowoodduck1,No beet root? Shame🤗,Jun-17,0
https://www.tiktok.com/@smirkfella,no cucumber?,Jun-19,0
https://www.tiktok.com/@sirpent_dm,no egg,Jun-19,0
https://www.tiktok.com/@marc_lucas1974,No egg & don’t squash the burger while cooking,Jun-28,0
https://www.tiktok.com/@orzel1953,No egg ... egg is for breakfast... no egg on burgers pizza etc ...,Jun-16,0
https://www.tiktok.com/@genxandtired,no eggs..blech,Jun-15,0
https://www.tiktok.com/@tomwhatson,no kechup,Jun-15,0
https://www.tiktok.com/@jrmills3,No ketchup is a sin.,Jun-16,0
https://www.tiktok.com/@debbiemorris893,No mayo add ketchup,Jun-15,0
https://www.tiktok.com/@ibra18076,No mayo for me,Jun-16,0
https://www.tiktok.com/@boband52,No mayo! Yuk,Jun-16,0
https://www.tiktok.com/@johnnythegent,no nearly enough onion,Jun-15,0
https://www.tiktok.com/@damonunwin360,No one’s talking about only half of the bun has sesame seeds on it,07-Feb,0
https://www.tiktok.com/@lisbon6753,No pickle,Jun-18,0
https://www.tiktok.com/@zihanchen31,no pickle,Jun-19,0
https://www.tiktok.com/@mauritanian007,No pickle for me,Jun-24,0
https://www.tiktok.com/@riccardobirch,no pickles 🙏,Jun-15,0
https://www.tiktok.com/@chief_kevin_brady,No pickles!!!!,Jun-15,0
https://www.tiktok.com/@marco77_martins,"No salt on the tomato, amateur",Jun-19,0
https://www.tiktok.com/@tmac19630,No seasoning. I guess that’s the big trend now. Flavorless burgers. 🙄,Aug-16,0
https://www.tiktok.com/@inoahguy11,No thank you,Jun-15,0
https://www.tiktok.com/@maliqkaaaa,No tomato plz,Jun-16,0
https://www.tiktok.com/@n10u3_t4_m3r3,non,08-Jan,0
https://www.tiktok.com/@trevorrose20,Nope,Jun-15,0
https://www.tiktok.com/@ryno176,nope to the gloves,Jun-21,0
https://www.tiktok.com/@hunterapplewhite0,Normally would agree but homie did justice wit that one I don’t like an under cooked egg like runny for a burger ig not under cooked tho lol,Jun-15,0
https://www.tiktok.com/@tulip061,Not good lettuce for a sandwich and the center of the tomato not edible,Jun-16,0
