review_id,reviewer_name,rating,review_text,scraped_at
Ci9DQUlRQUNvZENodHljRjlvT2tsd1lsWkxVVU5vUmtGQ2FqUnZhelZpY0hkNlVtYxAB,,5.0,"pelayananya ramah sekali, makananya juga enak cocok deh buat yang mau makan mie sambil nongkrong dengan harga yang terjangkauu, cuss langsung ajaa kesinii",2026-08-31T16:54:05
Ci9DQUlRQUNvZENodHljRjlvT2pSSE5IcFFWamRmUjFwVVpIaE1VR3RTTkRWaU9HYxAB,,5.0,makan di sini sangat nyaman karena kalau siang cepet dan pelayan nya ramah,2026-08-31T16:54:05
Ci9DQUlRQUNvZENodHljRjlvT214WWRGWllZbFJ6WTJKRldreE5UelphYUd4d1JWRRAB,,5.0,"makanannya enak, tapi pangsitnya makin kecil, tempatnya enak tapi kalo bisa lebih luas lagi, lumayan cepet nunggu makanannya",2026-08-31T16:54:05
Ci9DQUlRQUNvZENodHljRjlvT25neE1uQkxaMHhwTUV3eFFrUlJlVEYwYlhad0xYYxAB,,5.0,"pengalamann saya disini sangat menyenangkan, nunggu nya ga lama, tempat nya juga nyaman",2026-08-31T16:54:05
ChZDSUhNMG9nS0VJQ0FnSUM3bk95a0pBEAE,,2.0,"Sepertinya Pelayanan disini belum matang sepenuhnya, tdk seperti waktu di kejaksan, karena sampai hari ini katanya masih ada maintenance printer rusak yang mengakibatkan antrian mengular panjang Semoga kedepannya bisa lebih baik lagi",2026-08-31T16:54:05
Ci9DQUlRQUNvZENodHljRjlvT2xoQlkzSjZWMmR2YlMxUlN6VlRPV0pVU25aRE5FRRAB,,1.0,karena mengambil dumpling disebutkan di mic tidak memakai alat khusus,2026-08-31T16:54:05
Ci9DQUlRQUNvZENodHljRjlvT2paalRUbGhRazR5WTBSUFVucHhRV1poUzFoU2RtYxAB,,1.0,"waitersnya pilih kasih, kita masa ngambil makanan dan minuman sendiri sedangkan sebelah dianter semua",2026-08-31T16:54:05
Ci9DQUlRQUNvZENodHljRjlvT25aQmJITXljV3Q2UjFRMVQzRmxSQzFoWlhKbE9HYxAB,,2.0,"Restoran tapi habis makan lap mulut pake tangan, habis gak ada tissu. Mending makan di pecel lele ada tisunya",2026-08-31T16:54:05
Ci9DQUlRQUNvZENodHljRjlvT2s5NE15MVhZekpWTjNWU1gyaGxkMjlEWW10eFpIYxAB,,5.0,Mantap pelayan dri pak Sholeh terbaik,2026-08-31T16:54:05
Ci9DQUlRQUNvZENodHljRjlvT2twemNrRlVSbVJvV0Y5b2VHOUljM1pwZVd0QlMxRRAB,,5.0,"Mie gacoan tuparev, tempat yang nyaman untuk makan dan bersantai bersama dengan keluarga. Harga yang murah dan enak sangat cocok untuk dikunjungi lagi",2026-08-31T16:54:05
Ci9DQUlRQUNvZENodHljRjlvT21jd01FVlFTSEkwYkc5WWNuRlBiVEJEY0V4eFZWRRAB,,2.0,"Komplen meja makan nya LENGKET ga di gubris sama sekali, padahal saya baru dateng. Kotor ada bekas2 plastik makan juga",2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT25NME0yOTVORWhZYVRkelFURmFSRXhsWW5CQ00yYxAB,,5.0,"Pelayanannya cepat ,harga terjangkau ,tempatnya lumayan nyaman dan bersih juga tempanya",2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT21kS1RGSlJMVGh5V1dOd1F6WjFaVTFMYlVRMVZFRRAB,,5.0,"seruu,pelayanan baguss,pelayanann cepat dan ramahh",2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT2t4cFMwSkdlVXRGYjFwTFIxZ3lXa3hDT0VsR2NuYxAB,,5.0,"Makanannya cepat jadinya, tidak membutuhkan waktu yang lama, staffnya sangat membantu juga saat mencarikan meja",2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT2w4MVRGOVJNSHBHWDBZNE0yMWFNakJsUVV4dmVGRRAB,,1.0,Bagian kasir aga budek yaaa saya ga pesen pangsit malah di pesenin aga laen emang kjadian pagi ini,2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT2xWamVGZzBhelpYTUUxVWVWaGlRalZ2VVRBMVZGRRAB,,5.0,josjis tempat nya luas buat nongkrong nongkrong manja,2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT2s4eGJtSlRkemgwY1hKSU1XSjFjV0pmYUVvdFNtYxAB,,5.0,Makanan nya enak dan tempat nya nyaman,2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT2t0WU1qWnlaVmN5TFZSNFNrbFZiVzlUWkhWeWQwRRAB,,5.0,"Mas mas di sini pada ramah banget mau bantu saya juga, terimakasih mas. Emang bagus pelayanan nya.🙏",2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT2kxbVRHTjVia1EwWmpOaE9GYzJNMGd3ZEhGQk9XYxAB,,3.0,enak bgt cepet penyajian nya pedesnya mantap,2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT2kxQ2NHaHhWalpuVEhSS2FuQmFVRU4zZUd4UkxXYxAB,,3.0,"Pelayanan kurang banget jelek 😡 orang bnyak tapi kebanyakan mondar mandir nggak jelas , kurang banget asli pelayanan nya …",2026-08-31T16:54:13
Ci9DQUlRQUNvZENodHljRjlvT2xSR2JURmpORXAzVDNwQ1RuWkNWa2xYVEVaaWRIYxAB,,5.0,"Ramai seperti biasa, harga murah jg. Tp blm sm parkir huhu",2026-08-31T16:54:22
Ci9DQUlRQUNvZENodHljRjlvT2pGWlVqUnlkbFZUTjNKVU5FSnVXRzlhWTNCWlluYxAB,,5.0,"Pelayanan yang sangat mantap, padahal lagi ramai tapi bisa cepat service time nya. Rekomendasi bgt deh",2026-08-31T16:54:22
Ci9DQUlRQUNvZENodHljRjlvT2tWSlEzRkVhV05WT1RoblEzTTBWbTV2ZVVGcFUxRRAB,,1.0,pada tanggal 19 febuari 2026 pelayan tidak ramah saya mau pesan take away malah diketawain banyak pelayan dan ada 1 cewe yg ngebuli juga,2026-08-31T16:54:22
ChZDSUhNMG9nS0VJQ0FnSUNfc0l5Ylp3EAE,,1.0,"Tisu tusuk gigi nggak ada, udah minta di suruh ngambil di sebelah wastafel tau nya kosong, mana tipikal makanan berminyakk. Bikin badmood meja juga harus minta di bersihin. Siomay nya juga dingin mau minta yg anget males, lemineral nya mana woy ini vit 😩",2026-08-31T16:54:22
Ci9DQUlRQUNvZENodHljRjlvT25Fd1EwdDFXbk5xUVU1RE5tZENjVmxOV0VrMmNWRRAB,,1.0,"50 MENIT NUNGGU, GILA AJA SIH. MEJA SEBELAH YANG BARU DATANG UDAH DAPAT SEMUA PESANANNYA. SEMENTARA SAYA NUNGGU SELAMA ITU. GA NGERTI SAMA SISTEMNYA GIMANA. KAPOK, PELAYANANNYA GA BANGET. UDAH KOMPLEN KE KARYAWAN GA DITANGGAPI, SAMPE HARUS BEBERAPA KALI KE DEPAN BUAT MASTIIN ORDERAN DIANTAR KE MEJA",2026-08-31T16:54:22
Ci9DQUlRQUNvZENodHljRjlvT25OS01ISlNOVnBFV2xsemJVeE9jMHB0TWxSWWQzYxAB,,1.0,"Kyknya skg kunjungan terakhir..kapok², udh 2x dibikin kecewa sama pelayanannya yg buruk😢 1. Sy pesen makanan bnyk utk ber 4 cmn dpet sumpit 3, minta sumpit 1 lg engga …",2026-08-31T16:54:22
Ci9DQUlRQUNvZENodHljRjlvT25jNVNEUXhhR1pvUkRFemJHVmtTWGhqVjBGd1NIYxAB,,1.0,"pelayanan nya ga bgt, mie saya tumpah di jaket sama jeans saya krna karyawanya.",2026-08-31T16:54:22
Ci9DQUlRQUNvZENodHljRjlvT21OVk9HMW1hVUpwTW5nMWN6QmZOSE5EVEdsZldYYxAB,,1.0,Pelayanan kurang songong juga,2026-08-31T16:54:22
Ci9DQUlRQUNvZENodHljRjlvT25aMVVGZEhMVEpNU2toTFJreFVZWGhsV25vM1ZFRRAB,,5.0,"Gacoan terbaik! Rasa pedasnya pas, tekstur gacoannya gurih dan lezat. Pelayanan cepat dan ramah, worth it untuk dikunjungi lagi! ⭐️⭐️⭐️⭐️⭐️",2026-08-31T16:54:22
Ci9DQUlRQUNvZENodHljRjlvT21obGJWSjZhMDlJWDNrM1pXVkVkMlo2WjNsTVFsRRAB,,5.0,pokoknya semua saya puas di sini wajib makan di sini nyakkk,2026-08-31T16:54:22
Ci9DQUlRQUNvZENodHljRjlvT2xwRmFYSnlVazVsZFc0MmIwTXRPRmczTWpGcVdHYxAB,,5.0,"Tempatnya cozy,,mas dan mba spg nya ramah2,,pokoknya the best deh gacoan tuparev cirebon",2026-08-31T16:54:30
Ci9DQUlRQUNvZENodHljRjlvT21neVlrRnhlRTlUYWtGbmJuVllPRVpCYkhOb1JtYxAB,,5.0,Pas kesana pas weekend pas jam makan siang. Jadi ya nunggu bangku kosong dulu. Tapi pelayanan ok kok,2026-08-31T16:54:30
Ci9DQUlRQUNvZENodHljRjlvT2tKdlp6VnNOVUl6TkV0aE4wbHljM0Y2ZVV4cVYyYxAB,,1.0,Matiin aplikasi restonya.. Nunggu sejam klo cpt sejam bisa dpt 2-3 orderan,2026-08-31T16:54:30
Ci9DQUlRQUNvZENodHljRjlvT2xkV1ZGWktTa2RpVmpnMmR6SjRNM0pGU1RjeFluYxAB,,1.0,"lama banget dateng nya, hampir sejam nunggu gak dateng dateng, padahal kondisi lagi sepi, mohon untuk diperbaiki lagi",2026-08-31T16:54:30
Ci9DQUlRQUNvZENodHljRjlvT2xwRGJWcGtMWFJVVWpSWVJFazRhazR6WWxFd2VXYxAB,,1.0,Harga murah dan bersahabat tapi pelayanan yg kurang ramah. Mau beli antri bisa 1 jam. Ubah konsepnya pake nomer antrian biar costumer bisa duduk sambil menunggu antrian pesanan,2026-08-31T16:54:31
Ci9DQUlRQUNvZENodHljRjlvT2tKSGVIVk9VMVpETjI1TlEyeEdhbFowZWpaRGMwRRAB,,5.0,"superr enakkk hargaa okee jugaa, rasa ga pernah berubah dri dluu",2026-08-31T16:54:31
Ci9DQUlRQUNvZENodHljRjlvT21kcFJtNXVMVmxqY0U4eVYxaHBOSEl4VkhkTVZFRRAB,,1.0,"Kursi masih banyak ngapain buka wl, udah mah lama nunggu wl nya, nunggu wl + nunggu makanan banyak waktu kebuang",2026-08-31T16:54:31
Ci9DQUlRQUNvZENodHljRjlvT21oRlkxTXllRkJpZWsxeWJtTTJSa2xtWm04MFlrRRAB,,4.0,"tempat nyaman, makanan enak, pelayanan juga oke",2026-08-31T16:54:31
Ci9DQUlRQUNvZENodHljRjlvT2pWeVRHRkxSalJ3VURsR1VrbFZWRzFVZVZaeFpVRRAB,,5.0,pelayanannya baik ramah dan wort its,2026-08-31T16:54:31
Ci9DQUlRQUNvZENodHljRjlvT2tvNVEyNTJibWxuZVhRd1NYZDFURVZ6T1hOcldFRRAB,,5.0,"Mantap,rasa enak,harga sangat terjangkau,pelayanan ramah dan cepat",2026-08-31T16:54:31
Ci9DQUlRQUNvZENodHljRjlvT2xSS1YyRlBSMnhtYmpWU2RrVnRXakZsYWtWUlNHYxAB,,5.0,"pelayanan ramah, makanan higenis, tempat nyaman, wajib dateng kesini pokonya yaa!",2026-08-31T16:54:40
Ci9DQUlRQUNvZENodHljRjlvT2tGNk1HOVNUbmxIZVRSTE5sRkdXWEJoZUZCc09YYxAB,,2.0,"Tidak kondusif dan merokok dalam ruangan, mengganggu bagi kamu yang membawa anak kecil🥹 …",2026-08-31T16:54:40
Ci9DQUlRQUNvZENodHljRjlvT2tWeWFtcHJVRzV0TmxGZmQxQlBNVXR4WTNwS1FsRRAB,,3.0,"Pelayanan Sangat Buruk Dikhususkan Untuk Take Away Pada Tanggal 06/01/06 pada pukul 11.30 karyawan take away AWxxx tolong Dibenahi Permasalahan Ini🙏🏻🙏🏻🙏🏻, sy juga pembeli bukan Untuk Dikerjain Begini.Nama Pemesan Disebutkan Ternyata Bukan,Baru sy duduk Baru Disebutkan Pesanan Saya.estimasi Waktu Sangat Berharga Buat kami👍🏻",2026-08-31T16:54:40
Ci9DQUlRQUNvZENodHljRjlvT2twSmVrRlRjMFpmUkdaTFkzQkRlV3hIUVcweWFuYxAB,,5.0,"tempatnya enak bersih,pelayanan nya mantap",2026-08-31T16:54:40
Ci9DQUlRQUNvZENodHljRjlvT2todlVUZHZjSGhIVVdSMFMyeDJNSFp4V205cVpFRRAB,,5.0,"kadang rasa pedes nya ga konsisten , tpi over all okeeyy!!",2026-08-31T16:54:40
Ci9DQUlRQUNvZENodHljRjlvT2twYVVUUkVOMW94WDFBMFpHTk5ZMUphYUVoSWFFRRAB,,5.0,"pelayanan ramah, makanan nya enak",2026-08-31T16:54:40
Ci9DQUlRQUNvZENodHljRjlvT25Gb2VtOXRUMEZIVFVkMmJVOXZja3BPU1doVVZIYxAB,,5.0,"pelayanan ramah, tempat nya bersih",2026-08-31T16:54:40
Ci9DQUlRQUNvZENodHljRjlvT2xoU01tMWllREZsYW5NMlNuRlRZek5YT0hkZlUzYxAB,,5.0,"pelayanan nya ramah, makannya enak banget",2026-08-31T16:54:40
Ci9DQUlRQUNvZENodHljRjlvT2twcFN6SnJiRzF2V1Vwd1lVRmxSRTR3VERRNVNWRRAB,,5.0,"rame tapi seru, makanan datang cepet, harga terjangkau. Worth it buat anak muda. 8/10.",2026-08-31T16:54:40
ChZDSUhNMG9nS0VJQ0FnSURYcWUzdUdBEAE,,5.0,"Pindahan dari gacoan tentara pelajar, tempatnya luas cukup ramai juga. Kemarin pesan mie gacoan level 1 tapi rasanya lebih ke manis. Pelayanan cukup cepat⭐⭐⭐⭐",2026-08-31T16:54:40
Ci9DQUlRQUNvZENodHljRjlvT2tsR1ZXOUlObTVLYWtGNFpHTmpRV2N4UzFkb09VRRAB,,5.0,"Pelayanannya ramah baik, makanya juga enak",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT2paM1NIZElkRVpaYVdKQ04wUmlPRU14VG5KSFNVRRAB,,5.0,"makanya sangat enak, pelayanannya sangat baik,",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT21jdGQzcFFiV1JSUTJOT2NsOVlRbEZDYW5Vd2NWRRAB,,5.0,"Tempat sangat luas, lega, sirkulasi udara sangat baik, meja kursi banyak, tempat parkir juga sangat luas, makanan enak, minuman enak dan harga bersahabat..terima kasih",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT2w5V1IzZHZVamRJTmpCR0xWSkdjVmRvUTNGMWFuYxAB,,1.0,"pesen sejam ga di antar” pas konfirmasi ternyata struk pesanan tidak tercetak, kalo ga konfirmasi ga bakalan tu pesanan di antar antar",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT25oUGJWZEdVMEl0YWt0Mlp5MXlRMU5vT0ZCeFMyYxAB,,5.0,Mie nya enak farsh banget sama udang kejunya masih panas. Pokoknya enak poll,2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT21vNU1rVndaa2Q0WTFwQ09ITlhYMGd5UmpBMVVrRRAB,,1.0,kalo take away lama banget sllu kena duluan sama grab atau gojek,2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT2w4elJFbGpXRTVmUTA4M2NWWnBNbU5wV1RkUVQzYxAB,,5.0,Tempat nyaman palayanan sangat ramah dan untuk pemesanan lebih mudah dan ngk terlalu menunggu lama,2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT20wd05URlNSWFpVVGtFd2IwUmxVVE5GYUZOcGVFRRAB,,5.0,Alhamdulillah kenyang dan cepet habis😜 …,2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT25sQmVUaFNXSFI1UzJGQ2VVeEdObGRuYVZBdGIzYxAB,,5.0,"Gausah di tanya lagi, tempat Nongki paling hits.. harganya terjangkau, rasa oke",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT21GTE1VdG9XVzFhYkZkeGVtNVNlVFUxUlhjemIyYxAB,,1.0,"Lain kali jika seat sudah ada yg reservasi kasih tanda atau apa, sudah bawa anak kecil geser kursi sendiri eh tiba2 datang perugas itu ada yg pesan...kan sama2 bayar",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT2tObWVGRkVlbkZVWmpKNlJtaEVMVzg0TURCdU1rRRAB,,5.0,Makanan nya enak dan pelayanan nya cepat ramah juga,2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT2tKT2RWVXpNVmhQVDFsbFJqaDNUMHN6TUVsa2EzYxAB,,5.0,"Mie Gacoan Tuparev, tempat nyaman dan santai yang cocok dikunjungi bersama dengan keluarga. Staff yang ramah dengan harga yang murah sangat worth it untuk makan disinii 🤗🤗✨️ …",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT2pORExYbG1SbkV6ZWpWdE4xSlRZVUYzUWpSNVVWRRAB,,1.0,lemot padahal ngelayanin cust cuma 1 org tapi kaya ngantri ramean,2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT2kxVFYxUjBOelZTUVZOblgxSklTMWw1VEVkR1FYYxAB,,1.0,"Minuman datangnya telat, kalo bisa makanan sama minuman datangnya barengan.",2026-08-31T16:54:47
ChZDSUhNMG9nS0VJQ0FnSURmeUwyR0hnEAE,,2.0,"Pesen online mie nya berminyak sekali, udah gtu dingin berasa kaya makan mie udah direbus sore diaduk dibumbuin doang",2026-08-31T16:54:47
ChZDSUhNMG9nS0VJUzhqdkxIbjlIMWN3EAE,,5.0,"Pelayanan ramah, makanan cepatt. Untuk udang rambutan kali ini lumayan lebih asin mungkin bisa di kurangin dikit👌 …",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT25OZk1HRnRkblIwT0doQ2RHMUhOMHBqV1d4SWRYYxAB,,5.0,"Gacoan the best, makanan nya enak. Tempat yang nyaman Dan cocok untuk dikunjungi bareng keluarga",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT2s5R2R6RldWM2cwTFdOaWJsZG9MV1o1YlhkUGRtYxAB,,1.0,"Lagi enak makan udang keju, tiba-tiba ngunyah kayak batu kecil keras ini. Keras loh ini astaga. Bikin selera makan hilang",2026-08-31T16:54:47
Ci9DQUlRQUNvZENodHljRjlvT2kweU9VRTRUVmhhYUc0M1pHVktWVWgyYW1WSlduYxAB,,5.0,Makanan nya enak👍 …,2026-08-31T16:54:47
ChZDSUhNMG9nS0VJQ0FnTUNvay1yRU1BEAE,,1.0,"Setiap mau makan ke gacoan layanan lama banget saya hampir 1 jam lebih 30 menit nunggu makanan enggak ujung datang, yang antri an di belakang saya udah dateng duluan tidak konsisten 😑 …",2026-08-31T16:54:47
ChdDSUhNMG9nS0VJQ0FnTUNvcnRfcG5BRRAB,,1.0,"Pangsit dan krupuk nya gosong dan rasanya sangit, udh minta ganti ke service tapi kata service nya gak bisa di ganti+omongan nya jutek tidak ada kata MINTA MAAF KA/TEH PANGSIT NYA TIDAK BISA DI GANTI!! KECEWA KARNA GACOAN TERKENAL DENGAN PANGSIT NYA YANG ENAK",2026-08-31T16:55:00
Ci9DQUlRQUNvZENodHljRjlvT25wM2JGSnJTbFJoVERsTFpuWmlSWEpmZDNKdlRtYxAB,,5.0,makanannya enak dan pelayanan nya ramah bangett👍 …,2026-08-31T16:55:00
Ci9DQUlRQUNvZENodHljRjlvT2tGcVpFcFdNVFU0ZEd0bmVYRk9Za1ZJUzJSNVNsRRAB,,5.0,makanannya enakk tempatnyaa nyamann pelayannyaa ramah dan sopan,2026-08-31T16:55:00
Ci9DQUlRQUNvZENodHljRjlvT2xkWWFVRnBZMGRzWWpOYWJFTjBUMTl4TUZsMGQxRRAB,,5.0,Makanan nya enak harganya terjangkau untuk bawa anak2 sekolah kesini.. Sayangnya tadi panas sekali kipasnya gk gerak2...,2026-08-31T16:55:00
ChdDSUhNMG9nS0VJQ0FnTUNvOElpY3FRRRAB,,1.0,"Makanan Dateng nya lama sudah satu jam lebih nunggu, padahal bukan weekend,hari biasa,Pelayanan nya di tingkat in lagi.",2026-08-31T16:55:00
Ci9DQUlRQUNvZENodHljRjlvT2kxcVRYbzRXazFaUzFWUVJHdDBZM2x4UW5WWlQxRRAB,,1.0,terlalu lama menunggu antrian kurang gercep tidak menghargai driver online lebih mementingkan offline di bandingkan online,2026-08-31T16:55:00
Ci9DQUlRQUNvZENodHljRjlvT21aQlgyZEpTMHhXVEdvNGNGbDRWM293VDBoSGJFRRAB,,2.0,"kecewa ngantri udah lama pesen mie gacor Level 2 yang dateng level 5 ,",2026-08-31T16:55:00
Ci9DQUlRQUNvZENodHljRjlvT2t0ZlZqTnFPVzFHU213eVozcDZlVk5YWkcxcVVtYxAB,,1.0,pesen lvl 1 dateng pedes bgt ga keromen,2026-08-31T16:55:00
ChZDSUhNMG9nS0VJZTd2NUhyNW9PbUxnEAE,,5.0,Pelayanan lumayan cepat. Pelayannya ramah². Makanannya enak. Kebersihan lumayan.,2026-08-31T16:55:00
Ci9DQUlRQUNvZENodHljRjlvT2twekxWSTRaVzVwY214VWVHZFpUbVV4UzFoSGRXYxAB,,1.0,"padahal nunggu udah ada 1 jam ga jadi"" pesananya",2026-08-31T16:55:00
Ci9DQUlRQUNvZENodHljRjlvT25SR1prWjNaMWM0YkdGVVJEVnhiRVJ0UmxobE1GRRAB,,5.0,"Pertama kali ke mie gacoan yang di Tuparev. Mie gacoan, hompimpa, siomay, dan udang kejunya best rasanya",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT25oM1RtSXlOR1p2WW14VllqWlZibFZoTlRkQ1JsRRAB,,5.0,"tolong pelayanan nya di perbaiki ya, masa makanan masih banyak yg utuh tp meja nya uda di clear up. ga etis bgtt beda sama di pemuda",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT25rME0zTnNlVVpZYm5wUGVrTk5PRGRPUms5dFozYxAB,,1.0,"karyawan gak jelas, meja banyak yg kosong ga dipanggil panggil, malh asik ngobrol, gaada kejelasan dari pihak yg nerima waitinglistnya!",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT2pWb1QwdHlWVEJJTVVab09VaEVVa0oxUW1wTVMxRRAB,,5.0,enak murah dan terjangkau,2026-08-31T16:55:09
ChZDSUhNMG9nS0VJQ0FnTUNvc0ttQlBBEAE,,1.0,"pliss bgt beli lwt gojekk masa yg dtg remahan²an bgtu, udh mana gd nomor yg bisa di hubungin, lain kali d cek lg lahhh udh mana nunggu lama dateng ga sesuai ekspetasi",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT25SYU5GZG5UazVqYkRoWk5rWnVlVFZDY21VMmVWRRAB,,5.0,"pelayanannya baik,makanannya enak",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT21KclNVUlBUSE5JVERsUFZXdzVXbU5sUTJsclFWRRAB,,1.0,"baru Kali ini kecewa makan di gacoan. 25 desember 2025 malem saya pesen mie gacoan 2 udang keep 1 lumpia udang 1, pas mau makan lumpia udang saya liat Ada serangga kecil 1 jadi saya ambil saya …",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT2xabFduQndaRUV3VkdOVmRuZzFSbDlmUTNoTGVGRRAB,,5.0,"Pelayanan nya cepet banget,mantapp",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT25Rd1UxSXplWFpPYlVaQlN6WmlaSE5QZEdwaU5uYxAB,,5.0,Makanan dan pelayanannya oke bangettt!!!,2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT21SZkxYVk5SekpNV2tGcFVFVXdRMkV0WmpGNlMyYxAB,,5.0,"Tempat nya nyaman, pelayanan nya oke, makann juga cepett, tapi area depan nya sedikit rusak",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT2pnNWJHOXBkMXBETkdKdFRuTTVTVzFhZFZaUllVRRAB,,5.0,"Pelayanan bagus mantap, rasa nya enak",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT2taVVQxSnFjRFY0VFd4UGMyRktXVlJKU25sdWIxRRAB,,1.0,"pelayanan lama, udh nunggu 2jam lebih makanan blm di antar2",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT20xSWJsaGxkV2hUWms1c2QyVTFaVk5xUjFSaWVHYxAB,,5.0,"Makanannya enak, rasanya memuaskan sekali apalagi mie dan udang kejunya namun sedikit saran untuk es tehnya kurang manis overall enak sih sangat recomended",2026-08-31T16:55:09
Ci9DQUlRQUNvZENodHljRjlvT2xWa1puUmlWMjVMVjJoaFZFTlBUMHR2Vm5kWGJVRRAB,,1.0,"PELAYANAN SAMPAH, LAMA, BOBROK, MIC MATI BUKANNYA DIGANTI MALAH CENGENGESAN KARYAWANNYA, TOLONG DONG OMSET RESTORAN ANDA BANYAK, FASILITASNYA DITINGKATKAN LAGI, KASIAN LOH OJOL PADA NUNGGUIN DAN DICANCEL KARENA TERLALU LAMA!!!",2026-08-31T16:55:10
Ci9DQUlRQUNvZENodHljRjlvT2xkWFIyMTRZVU5sVTFBMlNtOXBUakJzWkROd1RHYxAB,,5.0,pelayanan semuanya ramah ramah banget cepat jugaa semuanya tempat nya bersih,2026-08-31T16:55:10
Ci9DQUlRQUNvZENodHljRjlvT2xkc1pqbHNiRGxoUWpWYU56TnJTMjlsUjJGdk5FRRAB,,1.0,Beli disini tanggal 29 November 2025 jam 22.00 wib pesan 1 dine in atau makan ditempat 1 lagi take away atau bungkus. Yang satu take away atau bungkus sudah jadi 22.30 wib dan yang dine in atau makan di tempat belum jadi sampe jam 23.00 …,2026-08-31T16:55:10
Ci9DQUlRQUNvZENodHljRjlvT2s0MGFTMUpMWFZwTFMxMWNYcHBUekpOWWtJemFtYxAB,,1.0,"harus nunggu 1 jam lebih buat makan dimsum nya doang , keren",2026-08-31T16:55:10
Ci9DQUlRQUNvZENodHljRjlvT2xGQlZtbzJVVlZZWVdwWmFWWXdaRzVSTlcxT2IxRRAB,,2.0,"Tunggu makanannya lama banget,minuman habis makanan belum datang",2026-08-31T16:55:10
Ci9DQUlRQUNvZENodHljRjlvT2pWWU5UQkJiRXhWYm5WNmNGaFFaREI0U0daTGNtYxAB,,3.0,"gada yg salah dari tempat nya. Gw cuma kesel aja sama tukang parkir nya, parkir bayar 2.000 tp gw minta disebrangin aja ga diladenin, sekali ngmng ga diladenin, dua kali ngomong gw dibentak emg gada attitude nya bgt tuh tukang parkir!! Kesel bangettt bkin males ke gacoan",2026-08-31T16:55:10
Ci9DQUlRQUNvZENodHljRjlvT25sTVpHVlhhRVpDZFhwdWNVb3hVazFFT1VobVRVRRAB,,5.0,Pelayanannya cepat🥰 orangnya ramah ramah juga …,2026-08-31T16:55:10
Ci9DQUlRQUNvZENodHljRjlvT25kR2NrZGtSMDFKZFRkclEwRmtZWEV3WVhBMVYyYxAB,,1.0,"Datang paling awal Pesen duluan dianterin paling akhir, gajelas yg baru dateng langsung dapet",2026-08-31T16:55:22
Ci9DQUlRQUNvZENodHljRjlvT20xWFVqWnBMVVpIZDNORWVrUk5jRFZrVFZGS1NGRRAB,,4.0,"Makanan enak, pelayan pada jutek ditanyain diem aja, kayaknya di crb harus nerapin wadah kardus buat take away seperti gerai di luar2 sana bukan sterofoam",2026-08-31T16:55:22
Ci9DQUlRQUNvZENodHljRjlvT201bWNHVmpWek5aZFZGNFdFZHNXVTVZVVdneVpHYxAB,,5.0,"Gacoan Tuparev, kalian bisa rayain birthday disini lho!! Bikin suasana makan mu jadi makin nyaman dan seru, yuk ke gacoan tuparev 🤗🤗 …",2026-08-31T16:55:22
